Time,RobotMode,LeftMotorValue,AutoToRun,LoopTime,BatteryVoltage,Gyro,LeftMotor,LeftEncoder,RightMotor,RightEncoder,PIDTarget,PIDCurrent,PIDINPosition,ElevatorMotorValue,ElevatorAmperage,TopOvertravel,ButtomOvertravel,PIDCurrentState,AutoStackState,GripperState,CompressorStatus,CompressorAmperage
08:08:32.765 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.200000,359.641001,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018504,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:32.866 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.150000,359.628043,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018684,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.375000
08:08:32.966 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.250000,359.618996,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018864,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.312500
08:08:33.066 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.200000,359.624847,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.019044,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.281250
08:08:33.166 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.150000,359.631205,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018108,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.218750
08:08:33.267 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.250000,359.631044,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.018288,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,TRUE,9.218750
08:08:35.579 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.500000,359.513931,0.000000,0.000000,0.000000,0.000000,0.000000,-0.500000,TRUE,0.019080,2.250000,TRUE,TRUE,PIDControl,Disabled,FALSE,FALSE,0.000000
08:08:35.680 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.100000,359.517619,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,TRUE,-0.500000,2.250000,TRUE,TRUE,ResetForward,Disabled,FALSE,TRUE,16.718750
08:08:35.780 PM 02/25/2015,Autonomous Enabled,0.000000,19.000000,12.150000,359.510947,0.000000,0.000000,0.000000,0.000000,0.000000,-15.250000,FALSE,0.150000,2.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.468750
08:08:35.881 PM 02/25/2015,Autonomous Enabled,0.000000,20.000000,12.150000,359.493337,0.000000,0.000000,0.000000,0.000000,0.000000,-19.000000,FALSE,0.150000,4.250000,TRUE,TRUE,ResetBack,Disabled,FALSE,TRUE,9.218750
